SQ_CANDIDATO;NR_VOTAVEL;CARGO_N;SITUCAO_N;RECEITA_TOTAL;QTD_VOTOS;CUSTO_VOTO;VR_TOTAL_BEM_CANDIDATO;Recursos_partido;Recursos_proprios;Recursos_outros_candidatos;Recursos_pessoas_fisicas;Rendimentos_aplicacoes;Financiamento_Coletivo;origens_nao_identificadas;Comercio_bens_ou_eventos;Doacoes_Internet;DESPESA_CONTRATADA
170000621373;65123.0;0.7;0.5;0.010199366999999999;0.0009107999999999999;0.0011198250988142292;0.0023650852000000003;0.0;0.003052767;0.06;0.0011466;0.0;0.0;0.0;0.0;0.0;0.008377428999999999
170000614116;11456.0;0.7;0.5;0.02258112;0.0014044;0.0016078837937909428;0.006670000000000001;0.0;0.00011999999999999999;0.2167112;0.00079;0.0;0.0;0.0;0.0;0.0;0.019988433
170000615966;23190.0;0.7;0.4;0.00268002;0.0001403;0.001910206699928724;0.0;0.00107;0.00011002;0.015;0.0;0.0;0.0;0.0;0.0;0.0;0.0026079
170000614132;33123.0;0.7;0.5;0.047525;0.0012912000000000002;0.003680684634448575;0.0031481351000000003;0.0;0.0455;0.01125;0.0009;0.0;0.0;0.0;0.0;0.0;0.045475963
170000614145;77050.0;0.7;0.5;2.5e-05;1.5e-06;0.0016666666666666668;0.0012699999999999999;2.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170000617161;1730.0;0.6;0.5;0.04;2.7399999999999995e-05;0.145985401459854;0.0051553895;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.039202
170000614155;77200.0;0.7;0.5;0.0083225;0.0002043;0.0040736661771904065;0.0007931495999999999;0.0;0.0;0.083225;0.0;0.0;0.0;0.0;0.0;0.0;0.007000000000000032
170000626539;5410.0;0.6;0.4;0.0;5.920000000000001e-05;0.0;0.0018208999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170000614085;11711.0;0.7;0.5;0.008650529;0.0007717000000000001;0.001120970454839964;2e-05;0.0;2.0529e-05;0.05;0.0036299999999999995;0.0;0.0;0.0;0.0;0.0;0.008650528999999999
170000617161;1730.0;0.6;0.5;0.04;2.7399999999999995e-05;0.145985401459854;0.0051553895;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.039202
170000614164;2213.0;0.6;0.5;0.01010792;0.0001649;0.00612972710733778;0.002025;0.01;7.92e-06;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.01000792
170000621492;13688.0;0.7;0.5;0.0099315;0.0011707;0.000848338600837106;1.18703e-05;0.00425;0.0040015;0.01;0.0006799999999999999;0.0;0.0;0.0;0.0;0.0;0.009273778999999998
170000616889;2789.0;0.6;0.4;0.00026000000000000003;5.9e-06;0.004406779661016949;0.0;0.00026000000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000186355
170000614140;7700.0;0.6;0.5;0.09001259;0.0061287;0.0014687060877510726;4.987e-05;0.09;0.0;0.0;0.0;0.0;0.00012590000000000002;0.0;0.0;0.0;0.093196647
170000617175;28158.0;0.7;0.5;0.0003;4.24e-05;0.0007075471698113207;0.000223;0.0;0.0;0.0;0.0003;0.0;0.0;0.0;0.0;0.0;0.0
170000617353;70012.0;0.7;0.5;0.00128;0.0001367;0.000936356986100951;0.0;0.0;0.0;0.0;0.00128;0.0;0.0;0.0;0.0;0.0;0.0
170000617041;14777.0;0.7;0.5;0.0015;2.52e-05;0.005952380952380953;0.0;0.0015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170000615985;23423.0;0.7;0.4;0.001165;6.19e-05;0.0018820678513731825;0.0;6.500000000000001e-05;0.0;0.011000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0011
170000603117;27423.0;0.7;0.5;0.000279;5.6e-06;0.004982142857142857;0.0;0.00026000000000000003;0.0;0.00018999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.00019518
170000614090;11333.0;0.7;0.5;0.03402452;0.0019977999999999997;0.0017030994093502855;0.0025811097000000005;0.01;0.0;0.2052452;0.0035;0.0;0.0;0.0;0.0;0.0;0.033499999999999995
170000621379;65234.0;0.7;0.5;0.000455;6.87e-05;0.0006622998544395925;0.00014;0.0;0.0;0.00255;0.0002;0.0;0.0;0.0;0.0;0.0;0.0
170000628227;23251.0;0.7;0.4;0.00033999999999999997;4.6e-06;0.007391304347826088;0.0;0.00033999999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003
170000617312;1223.0;0.6;0.5;0.002;6.38e-05;0.003134796238244514;0.0;0.002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002
170000617064;45200.0;0.7;0.5;2.5e-05;1.5399999999999998e-05;0.00016233766233766234;0.0052;2.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
