SQ_CANDIDATO;CD_GENERO_N;CD_GRAU_INSTRUCAO_N;NR_PARTIDO_N;CD_OCUPACAO_N;CD_SITUCAO_N;CARGO_N;RECEITA_TOTAL_N;QTD_VOTOS_N;CUSTO_VOTO_N;DESPESA_CONTRATADA_N;VR_TOTAL_BEM_CANDIDATO_N
120000625694;0.2;0.6;0.15;0.999;0.5;0.7;7.06e-05;0.000164;4.30488e-05;0.00049832;7.745e-06
180000613956;0.2;0.8;0.14;0.277;0.5;0.6;0.01906143;0.066072;2.88495e-05;0.19363998600000001;7.4289999999999995e-06
120000615430;0.4;0.7;0.35;0.257;0.5;0.7;2e-05;3.9e-05;5.12821e-05;0.0;8.4e-05
80000617536;0.2;0.8;0.43;0.601;0.5;0.7;5.857e-05;0.00019;3.08263e-05;0.00035;0.0
130000605886;0.2;0.8;0.77;0.131;0.5;0.7;0.00257665;0.012857;2.00408e-05;0.021226874;0.000453344
170000614154;0.4;0.3;0.77;0.581;0.5;0.7;2.75e-05;6.2e-05;4.43548e-05;0.00025;0.0
230000616416;0.2;0.8;0.11;0.101;0.5;0.7;0.00123182;0.0014;8.798709999999999e-05;0.006379999999999999;0.0
170000617366;0.2;0.6;0.7;0.233;0.5;0.7;0.00073;0.003337;2.1875900000000002e-05;0.006999999999999999;0.0
240000622588;0.2;0.8;0.12;0.131;0.5;0.7;0.00065126;0.001504;4.330189999999999e-05;0.006435795;0.0007629
250000606838;0.2;0.8;0.65;0.169;0.5;0.7;0.00021427;0.000904;2.37024e-05;0.00202;0.0
90000610095;0.4;0.8;0.15;0.131;0.5;0.6;0.0028;0.005958;4.69956e-05;0.049672234;0.000795904
190000626482;0.2;0.8;0.1;0.257;0.5;0.6;0.00819698;0.035677;2.29755e-05;0.069816507;0.00069597
130000620922;0.4;0.6;0.1;0.512;0.5;0.7;0.00053195;0.000213;0.0002497418;0.004013495;0.0
140000613799;0.4;0.6;0.45;0.125;0.5;0.6;0.01031749;0.027321;3.7764e-05;0.087997428;0.00061
90000616503;0.4;0.8;0.27;0.102;0.5;0.6;0.00298666;0.007544;3.95899e-05;0.030009332000000003;0.006899661
210000603892;0.2;0.6;0.77;0.278;0.4;0.6;0.00848934;0.032465;2.61492e-05;0.084475971;0.000684645
30000602635;0.2;0.6;0.22;0.999;0.5;0.7;0.000255;0.000628;4.06051e-05;0.002392;9.35e-05
180000604107;0.4;0.8;0.45;0.162;0.5;0.7;0.00041875;0.000275;0.0001522727;0.003;0.0
90000620663;0.2;0.8;0.51;0.257;0.5;0.7;3.12e-05;0.000218;1.4311900000000001e-05;0.000272;0.00042000699999999997
80000619550;0.4;0.6;0.11;0.394;0.5;0.7;0.00137075;0.000567;0.0002417549;0.012042;0.0
220000621881;0.2;0.3;0.16;0.532;0.4;0.7;0.00019065;6.3e-05;0.000302619;0.0;0.00012
220000627551;0.4;0.8;0.36;0.124;0.5;0.7;1e-05;1.7e-05;5.8823500000000004e-05;0.0;0.0
120000624923;0.2;0.7;0.27;0.257;0.4;0.6;0.00018322;0.000483;3.79337e-05;0.0014976;0.00019
140000609839;0.2;0.8;0.36;0.91;0.5;0.7;1.65e-05;4e-05;4.125e-05;1.015e-06;0.00012
250000618518;0.4;0.8;0.44;0.125;0.4;0.6;0.00012396;0.000562;2.2056900000000002e-05;0.0002604;0.000101655
170000629251;0.4;0.6;0.7;0.999;0.5;0.7;1.2e-05;2e-05;6e-05;0.0;0.0
250000619394;0.4;0.8;0.22;0.101;0.5;0.6;0.01162315;0.025396;4.5767600000000005e-05;0.11500243;0.001726845
20000626624;0.2;0.6;0.43;0.258;0.5;0.7;0.00019807;0.000545;3.63431e-05;0.000119355;0.0
210000615853;0.2;0.7;0.43;0.999;0.5;0.7;8.808e-05;0.000546;1.61319e-05;0.000699526;0.0
30000620073;0.4;0.8;0.4;0.999;0.5;0.7;8.534e-05;7.8e-05;0.0001094103;0.0;7.5e-05
60000612044;0.2;0.7;0.13;0.298;0.5;0.7;9.52e-05;0.000309;3.0809099999999996e-05;0.00017835;2.9e-05
250000615211;0.4;0.8;0.14;0.257;0.5;0.6;0.02125844;0.047684;4.4581899999999994e-05;0.21244807100000002;0.00821481
60000611581;0.2;0.8;0.45;0.101;0.5;0.7;0.00105531;0.002677;3.94214e-05;0.013447909;0.000281129
190000608742;0.4;0.6;0.45;0.999;0.5;0.7;0.00029641;0.00057;5.20018e-05;0.002502323;0.0
140000614322;0.4;0.6;0.12;0.39;0.4;0.7;2.5e-05;9.3e-05;2.68817e-05;0.0;0.0
110000622423;0.4;0.4;0.25;0.512;0.5;0.6;0.0005;0.000665;7.5188e-05;0.005;0.0
200000602839;0.2;0.4;0.17;0.252;0.5;0.7;4e-05;0.000226;1.76991e-05;0.0004;4.6e-06
20000621940;0.4;0.3;0.55;0.581;0.5;0.6;0.0045;0.000233;0.0019313305;0.044898767;0.0
250000601979;0.2;0.8;0.3;0.131;0.5;0.6;0.0156734;0.036603;4.282e-05;0.156290279;0.008859414
240000624332;0.4;0.8;0.13;0.113;0.5;0.6;0.0106527;0.076304;1.3960899999999999e-05;0.10565098199999999;0.001641771
