SQ_CANDIDATO;NR_VOTAVEL;CARGO_N;SITUCAO_N;RECEITA_TOTAL;QTD_VOTOS;CUSTO_VOTO;VR_TOTAL_BEM_CANDIDATO;Recursos_partido;Recursos_proprios;Recursos_outros_candidatos;Recursos_pessoas_fisicas;Rendimentos_aplicacoes;Financiamento_Coletivo;origens_nao_identificadas;Comercio_bens_ou_eventos;Doacoes_Internet;DESPESA_CONTRATADA
170000617095;17517.0;0.7;0.5;0.001;9.290000000000001e-05;0.001076426264800861;0.00036;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001
170000617142;43143.0;0.7;0.5;0.001343333;3.97e-05;0.003383710327455919;0.0009699999999999999;0.001333333;0.0;0.0;1e-05;0.0;0.0;0.0;0.0;0.0;0.00121
170000621382;65651.0;0.7;0.5;0.0023;6.47e-05;0.003554868624420402;0.002475;0.001;0.0;0.011000000000000001;0.0002;0.0;0.0;0.0;0.0;0.0;0.00193
170000610360;40240.0;0.7;0.5;0.079460669;0.0015709;0.00505828945190655;0.0020320492000000002;0.057467559;0.01714401;0.0;0.0048491;0.0;0.0;0.0;0.0;0.0;0.076038936
170000607381;5032.0;0.6;0.4;0.000174;1.07e-05;0.0016261682242990655;0.0;0.000174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.690000000000001e-05
170000610364;40789.0;0.7;0.5;0.05334876799999999;0.0011755000000000001;0.00453838945129732;0.002254978;0.05;1.15e-07;0.009000000000000001;0.0017280000000000002;0.0;0.00720653;0.0;0.0;0.0;0.05333425100000001
170000603084;20777.0;0.7;0.5;0.0;0.0006893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170000614087;11114.0;0.7;0.5;0.0035299999999999997;0.0001855;0.001902964959568733;9e-05;0.0;0.0;0.01;0.00253;0.0;0.0;0.0;0.0;0.0;0.0035299999999999997
170000610388;55055.0;0.7;0.5;0.051810947999999996;5.9499999999999996e-05;0.08707722352941177;0.0;0.050551728;1.32e-06;0.012579;0.0;0.0;0.0;0.0;0.0;0.0;0.04886147
170000607397;50122.0;0.7;0.5;0.00027400000000000005;1.6800000000000002e-05;0.0016309523809523812;0.00115;0.00027400000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000195
170000617083;1799.0;0.6;0.5;0.002;0.0002998;0.00066711140760507;0.0057799999999999995;0.002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001999
170000617161;1730.0;0.6;0.5;0.04;2.7399999999999995e-05;0.145985401459854;0.0051553895;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.039202
170000616971;4560.0;0.6;0.5;0.06256;0.0014577;0.00429169239212458;0.0034024816;0.03;0.00045;0.2;0.01211;0.0;0.0;0.0;0.0;0.0;0.061173734
170000615979;23024.0;0.7;0.4;0.00869868;0.0009447000000000001;0.0009207875516036838;0.0003969651;0.006;0.0;0.0;0.00215518;0.0;0.005435;0.0;0.0;0.0;0.0069435
170000617164;2899.0;0.6;0.5;0.0003;0.0001672;0.00017942583732057416;0.0;0.0003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170000616993;4500.0;0.6;0.5;0.098406;0.0020025999999999998;0.004913911914511136;0.005;0.091925;0.0;0.0;0.006295;0.0;0.00186;0.0;0.0;0.0;0.10492909700000007
