"SQ_CANDIDATO";"NM_VOTAVEL";"NR_VOTAVEL";"SITUCAO";"DS_CARGO";"CARGO_N";"SITUCAO_N";"RECEITA_TOTAL";"QTD_VOTOS";"CUSTO_VOTO";"VR_TOTAL_BEM_CANDIDATO";"Recursos_partido";"Recursos_proprios";"Recursos_outros_candidatos";"Recursos_pessoas_fisicas";"Rendimentos_aplicacoes";"Financiamento_Coletivo";"origens_nao_identificadas";"Comercio_bens_ou_eventos";"Doacoes_Internet";"DESPESA_CONTRATADA"
170000615970;JOAQUIM MARQUES BEZERRA;23646;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.00012;0.0000035;0.0034285714285714284;;0.00002;;0.001;;;;;;;0.0001
170000617142;CARLOS ALBERTO DOS SANTOS;43143;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.001343333;0.0000397;0.003383710327455919;0.00097;0.001333333;;;0.00001;;;;;;0.00121
170000617112;CLAUDIA COSTA DOS SANTOS;31131;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0007;0.0000207;0.003381642512077295;;0.0007;;;;;;;;;0.000496061
170000617180;RYNALVA PRAZERES CORREIA SILVA;28188;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0003;0.0000089;0.0033707865168539327;;0.0003;;;;;;;;;0.0003
170000617177;MÁCIA VIRGÍNIA DA SILVA;28250;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00069;0.0000205;0.0033658536585365853;;0.00069;;;;;;;;;0.00069
170000621407;RITA DE CASSIA NASCIMENTO CORREIA;65313;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00246;0.0000741;0.0033198380566801617;;0.001;;0.0126;0.0002;;;;;;0.00174848
170000617181;SEVERINO EDJAILSON PORFIRIO DOS SANTOS;28345;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.013065842000000001;0.0004013;0.003255878893595814;0.0021858;;0.00158386;0.11281982;0.0002;;;;;;0.01196144
170000617069;MARIA DO SOCORRO HOLANDA MUNIZ FALCÃO DO ESPIRITO SANTO;14444;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.11281653800000001;0.0034675;0.0032535411103100224;0.009013732;0.11281619300000002;;;0.00000034500000000000003;;;;;;0.11281642300000003
170000617132;GUSTAVO CARVALHO ROSAS;4321;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.005273333;0.0001624;0.0032471262315270934;0.00651;0.004773333;0.0005;;;;;;;;0.00512
170000610281;MILTON COELHO DA SILVA NETO;4033;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.14110050600000001;0.0043649;0.0032326171504501824;0.0029333059999999997;0.131100506;;;0.01;;;;;;0.16482224499999945
170000621359;MOACIR DE OLIVEIRA FILHO;65631;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0002935;0.0000091;0.0032252747252747255;0.003;;;0.000935;0.0002;;;;;;
170000617312;JOSILENE DOS SANTOS SILVA;1223;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.002;0.0000638;0.003134796238244514;;0.002;;;;;;;;;0.002
170000614128;SEVERINO HONORIO DA SILVA FILHO;3344;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.00066;0.0000211;0.003127962085308057;;;;0.0066;;;;;;;
170000617367;JOSÉ QUEIROZ DE LIMA;12345;ELEITO POR QP;DEPUTADO ESTADUAL;0.7000;0.2000;0.0998;0.0032740;0.0030482590103848503;0.026762091300000002;0.015;0.0848;;;;;;;;0.09977238700000002
170000615978;LUZINETE DA SILVA FELIPE DOS SANTOS;23030;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.00023;0.0000076;0.0030263157894736843;;0.00023;;;;;;;;;0.0002
170000617386;ROSANGELA MARIA DELFINO MATOS DE MIRANDA;12000;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.002763;0.0000921;0.003;;0.001;;0.015;0.00021;;0.00053;;;;0.002659687
170000617430;ERIVAN MAIA DOS SANTOS;5110;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.02321;0.0007741;0.0029983206304095076;;0.0003;;;0.02291;;;;;;0.0010787
170000617049;ROBSON BARTOLOMEU MENDES DE SOUZA;25625;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00175;0.0000589;0.0029711375212224107;0.0019;;0.00012;0.015;0.00013;;;;;;0.00162
170000614170;CYBELE GOMES CAVALCANTI BRITO;22522;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0416;0.0014397;0.0028894908661526706;0.010895837299999999;0.03;0.009;;0.0026;;;;;;0.04158257000000001
170000614072;FERNANDO MONTEIRO DE ALBUQUERQUE;1190;ELEITO POR QP;DEPUTADO FEDERAL;0.6000;0.2000;0.236758915;0.0082071;0.0028848060216154305;0.0052937145;0.2108488;;;0.025910115;;;;;;0.23675891500000004
170000615965;MANOEL CORDEIRO DE FRANCA;23111;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.002242;0.0000791;0.0028343868520859673;;0.00007;;0.015;0.000672;;;;;;0.0015
170000627495;ALICE DOS SANTOS GABINO;1818;NÃO ELEITO;DEPUTADO FEDERAL;0.6000;0.4000;0.0042975;0.0001540;0.002790584415584416;;0.004;;;0.0002975;;;;;;0.004050000000000001
170000621461;JOSÉ WELLINGTON ALVES DE CARVALHO;1322;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.0015;0.0000546;0.002747252747252747;;0.0015;;;;;;;;;0.0015000000000000002
170000617022;CLYVSSON NEVES BEZERRA;10333;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0022;0.0000811;0.0027127003699136867;;;;0.022;;;;;;;0.0022000000000000006
170000627497;MILLENA TAISA SILVA DOS REIS;1877;NÃO ELEITO;DEPUTADO FEDERAL;0.6000;0.4000;0.001674198;0.0000618;0.0027090582524271845;;0.00008;;0.014941979999999999;0.0001;;;;;;0.0015669409999999996
170000614121;JAILSON FRANCISCO DE TORRES;3333;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.026087585;0.0009639;0.0027064617698931426;0.0011069155;0.017;0.005487585;0.036;;;;;;;0.022487585
170000617008;AENIA DANIELI FEITOSA BARBOSA;45645;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.0042125;0.0001566;0.0026899744572158367;0.00009;0.0042125;;;;;;;;;0.00399132
170000621414;MARIA JOSENEUDA DE ASSIS DA SILVA;65622;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.004498428;0.0001673;0.002688839210998207;0.0003;0.001;0.0004;0.012475;0.001850928;;;;;;0.003909588
170000617127;NERIVALDO ALVES CORDEIRO;17217;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00503;0.0001875;0.002682666666666667;;0.0025;;0.0253;;;;;;;0.0045
170000615957;GERIVALDO DAS NEVES;23555;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.00034;0.0000127;0.0026771653543307085;0.00075;0.00004;;0.003;;;;;;;0.0003
170000621473;FELIPE ANDRÉ SANTOS RODRIGUES;13010;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00297065;0.0001120;0.0026523660714285716;0.00255;;;0.025;0.00047065;;;;;;0.00297065
170000614096;HEITOR BEZERRA LEITE;11007;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0075;0.0002854;0.002627890679747723;0.01105;;;0.075;;;;;;;0.007483075
170000617294;ADALBERTO CAVALCANTI RODRIGUES;7000;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.09816;0.0037369;0.0026267762048756992;0.05987325429999999;0.0969;0.00126;;;;;;;;0.09689186
170000621402;MARIA DO SOCORRO DE LACERDA BARROS GRANJA;65065;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.001593;0.0000613;0.002598694942903752;;0.0002;;0.01313;0.00008;;;;;;0.00078
170000610291;FRANCISCO TADEU BARBOSA DE ALENCAR;4020;ELEITO POR MÉDIA;DEPUTADO FEDERAL;0.6000;0.3000;0.13840882;0.0053597;0.0025823986417150215;0.0033772713;0.13190947;;0.0008435;0.006415;;;;;;0.136374845
170000610359;JOÃO URBANO BEZERRA SUASSUNA;40040;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.021967276;0.0008523;0.002577411240173648;0.0026316195;0.010512866000000001;;0.00692;0.00717701;;0.008664;;0.02719;;0.016509873999999997
170000614174;JUCIER FERNANDO LIMA DA SILVA;22700;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0025;0.0000971;0.002574665293511843;;0.0025;;;;;;;;;0.00249996
170000614163;OSMARINA DA CRUZ GOMES;2266;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.0001;0.0000039;0.002564102564102564;0.0012;0.0001;;;;;;;;;
170000627480;NEWTON XAVIER DE ANDRADE JUNIOR;18618;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.0012526949999999999;0.0000491;0.002551313645621181;;;0.000052694999999999996;;0.0012;;;;;;0.0005526950000000001
170000616888;SONJA MARQUES FERREIRA;2712;NÃO ELEITO;DEPUTADO FEDERAL;0.6000;0.4000;0.00031;0.0000122;0.002540983606557377;;0.00031;;;;;;;;;
170000617319;MARIA SILVANIA DA SILVA;7002;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.00062;0.0000246;0.0025203252032520323;;0.0005;;;0.00012;;;;;;0.000245
170000615971;JERONIMO TEIXEIRA DE LIMA;23000;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.001175;0.0000468;0.002510683760683761;0.00018;0.000565;;0.0061;;;;;;;0.00111
170000617116;FERNANDO JOSÉ DE ALBUQUERQUE LINS;31222;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0007;0.0000285;0.002456140350877193;;0.0007;;;;;;;;;0.0005
170000614108;JONATHAS MIGUEL ARRUDA BARBOSA;11234;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0156452;0.0006390;0.0024483881064162757;0.0014;;;0.147452;0.0009;;;;;;0.013984620000000001
170000621478;ARNALDO GUIMARÃES DA SILVA;13177;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00065;0.0000268;0.002425373134328358;0.0012;;0.00065;;;;;;;;0.00065
170000617437;MARIA CRISTIANE DE ALBUQUERQUE;5161;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.0003;0.0000124;0.0024193548387096775;;0.0003;;;;;;;;;0.0003
170000615984;VICENTE CASSEMIRO DOS SANTOS;23345;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.001265;0.0000525;0.0024095238095238093;0.0015;0.000065;;0.012;;;;;;;0.0012
170000615974;JOSE CARLOS CIPRIANO DA SILVA;23078;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.00012;0.0000050;0.0024;;0.00002;;0.001;;;;;;;0.000100003
170000616881;MARCOS OTAVIO MACIEL CASTRO;2711;NÃO ELEITO;DEPUTADO FEDERAL;0.6000;0.4000;0.00006;0.0000025;0.0024;;;;;0.00006;;;;;;
170000617317;LEONARDO XAVIER MARTINS;9011;NÃO ELEITO;DEPUTADO FEDERAL;0.6000;0.4000;0.000175;0.0000073;0.002397260273972603;0.000425;;;;0.000175;;;;;;
170000607387;LUCICLEIDE ANDRADE DE SANTANA;5041;NÃO ELEITO;DEPUTADO FEDERAL;0.6000;0.4000;0.001244;0.0000520;0.0023923076923076923;;0.001244;;;;;;;;;0.00106
170000610297;RENILDO VASCONCELOS CALHEIROS;6513;ELEITO POR QP;DEPUTADO FEDERAL;0.6000;0.2000;0.13837952200000003;0.0057919;0.00238919045563632;0.004063995299999999;0.134894057;;0.004854649999999999;0.003;;;;;;0.13887483099999992
170000621397;VALDENIA SABRINA FRAGOSO DE BRITO;65060;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.000455;0.0000191;0.002382198952879581;;;;0.00255;0.0002;;;;;;
170000627517;GREICE DE PAULA MORAIS VANLUME;18423;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.00004;0.0000017;0.0023529411764705885;;0.00004;;;;;;;;;0.00004
170000615980;MICHAEL JUAN BEZERRA DOS SANTOS;23623;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.0013;0.0000553;0.0023508137432188066;0.00046;0.001;;0.003;;;;;;;0.0013
170000617033;JOSEVALDO LOPES DE AGUIAR;10000;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.011225065000000001;0.0004794;0.0023414820609094704;0.002;;0.00061;0.1;0.000615;0.00065;;;;;0.011225065
170000614098;CLOVIS JOSE PRAGANA PAIVA;11211;ELEITO POR QP;DEPUTADO ESTADUAL;0.7000;0.2000;0.087498277;0.0037403;0.0023393384755233536;0.0010316146000000001;;0.001;0.83;0.0034982770000000006;;;;;;0.08699324799999987
170000621372;JORGE JOSÉ DE CARVALHO;65110;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00044;0.0000191;0.0023036649214659686;;;;0.0024;0.0002;;;;;;
170000617110;ZENILSON BONFIM DA COSTA;3177;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.004787387;0.0002106;0.002273213200379867;0.004914669599999999;0.0044273870000000005;0.00001;;0.00035;;;;;;0.004231899999999995
170000621459;FLÁVIA HELLEN DE OLIVEIRA GOMES;1311;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.008261583;0.0003658;0.0022584972662657186;;0.00815;;;;;0.00111583;;;;0.008174668999999999
170000603142;SÔNIA MARIA VICENTE LINS;27772;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.000679;0.0000301;0.002255813953488372;0.00022805530000000003;0.00066;;0.00019;;;;;;;0.000595805
170000617187;GEORGE LUIZ DOMINGUES DE LUCENA;31555;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0005;0.0000222;0.0022522522522522522;;0.0005;;;;;;;;;
170000617059;ELPIDIO ALBERICO ALVES DE ARAUJO;14222;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.002;0.0000891;0.002244668911335578;;0.002;;;;;;;;;0.002
170000603137;IZABEL URQUIZA GODOI ALMEIDA;20611;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.019000182;0.0008520;0.002230068309859155;0.0033650198999999998;;0.001900182;0.16;0.0011;;;;;;0.018300182
170000607354;EDJA ROBERTA SANTOS DA SILVA MORAIS;5037;NÃO ELEITO;DEPUTADO FEDERAL;0.6000;0.4000;0.000185;0.0000083;0.0022289156626506025;;0.000185;;;;;;;;;
170000616977;FERNANDO BEZERRA DE SOUZA COELHO FILHO;2501;ELEITO POR QP;DEPUTADO FEDERAL;0.6000;0.2000;0.2023103;0.0092188;0.0021945405041870958;0.022859947999999998;0.094;;;0.1083103;;;;;;0.20229312799999985
170000617366;JOSÉ NILTON CAVALCANTE;70123;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0073;0.0003337;0.002187593646988313;;;;0.07;0.0003;;;;;;0.007
170000614127;SEVERINA FIDELIS DOS SANTOS;3356;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.00018;0.0000083;0.002168674698795181;0.000015;;;0.0018;;;;;;;
170000615972;DENILSON BEZERRA DA SILVA;23120;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.0002;0.0000093;0.002150537634408602;0.000025;;;0.002;;;;;;;
170000621389;IVAN JOSE DO NASCIMENTO;65020;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.000455;0.0000213;0.002136150234741784;;;;0.00255;0.0002;;;;;;
170000621367;MAURICIO JOSE GALVÃO DE LIMA;65753;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0003045;0.0000144;0.0021145833333333333;0.0049;;;0.001045;0.0002;;;;;;
170000616998;JOSE CAVALCANTI ALVES JUNIOR;1400;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.12166660699999998;0.0057755;0.0021065986840966148;0.014563301599999998;0.115;0.00003;;0.006636606999999999;;;;;;0.12126377000000002
170000617316;JOÃO FERNANDO PONTUAL COUTINHO;9090;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.132736638;0.0063939;0.002075988645427673;0.014668037800000002;0.11608;;0.01947513;0.014659;;0.00050125;;;;0.159141327
170000621400;ANDRESSA LAYSA QUEIROZ RIBEIRO;65180;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.001369;0.0000660;0.002074242424242424;;;;0.01169;0.0002;;;;;;0.00081
170000617327;ADAIAS NERI DO NASCIMENTO;90469;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00300264;0.0001448;0.002073646408839779;0.001;0.00300264;;;;;;;;;0.00300264
170000617044;MOISES JUSTINO DOS SANTOS;25226;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0004;0.0000193;0.002072538860103627;0.003;;;0.004;;;;;;;
170000621390;NIEDSON MONTEIRO DA SILVA;65999;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.000405;0.0000198;0.002045454545454545;;;;0.00205;0.0002;;;;;;
170000614157;ANA CRISTINA JOSE DE SANTANA;2277;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.0001;0.0000049;0.002040816326530612;;0.0001;;;;;;;;;
170000617134;JORGE LUIS CARREIRO DE BARROS;4343;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.02102;0.0010365;0.002027978774722624;0.011246721800000001;0.0185;0.0012;;0.00132;;;;;;0.019608907999999998
170000614148;ECLÉSIO MENESES DE LIMA;77677;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.002925;0.0001464;0.001997950819672131;0.003043985;0.002525;0.0004;;;;;;;;0.002892416
170000617046;PRISCILA KRAUSE BRANCO;25222;ELEITO POR QP;DEPUTADO ESTADUAL;0.7000;0.2000;0.090852048;0.0046123;0.001969777507967825;0.0025390155;0.08;0.005;0.05;0.000852048;;;;;;0.08981578900000005
170000614124;MARIA DULCINEIDE SANTOS DE CASTRO;3363;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.00028498;0.0000146;0.0019519178082191778;0.0000088433;;0.00000498;0.0018;0.0001;;;;;;0.0001033
170000616990;VINICIUS VILAÇA BEZERRA MENDONÇA;2525;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.104580915;0.0054131;0.001931996730154625;0.0009346555;0.035;;;0.06958005;0.00865;;;;;0.11395821800000001
170000607407;IVANILDO MANOEL DOS SANTOS;21111;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00088;0.0000459;0.001917211328976035;0.000535;0.00075;;0.0003;0.0001;;;;;;0.00085
170000615966;MARCOS GERVASIO DOS SANTOS;23190;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.00268002;0.0001403;0.0019102066999287242;;0.00107;0.00011002000000000001;0.015;;;;;;;0.0026079000000000002
170000615960;IRANDI BATISTA RIBEIRO;23002;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.00023264000000000002;0.0000122;0.0019068852459016394;;0.00023131999999999997;0.0000013199999999999999;;;;;;;;0.00020264
170000617009;ALESSANDRA XAVIER DA ROCHA VIEIRA;45555;ELEITO POR QP;DEPUTADO ESTADUAL;0.7000;0.2000;0.08593664000000001;0.0045115;0.0019048351989360522;0.0009740972;0.0561875;;0.2939914;0.00035;;;;;;0.08346495999999999
170000621408;ALEXANDRE CARLOS ARAUJO DE SANTANA;65213;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00296;0.0001555;0.0019035369774919617;0.00297;0.00065;;0.005;0.00181;;;;;;0.00296
170000614087;FRANCISCO ALBERTO DE LUCENA RABELO;11114;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00353;0.0001855;0.0019029649595687331;0.00009;;;0.01;0.00253;;;;;;0.00353
170000617124;WRANIO JOSÉ MENDES SARAIVA;31140;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0003;0.0000158;0.00189873417721519;0.006;0.0003;;;;;;;;;0.0003
170000616884;WELLINGTON DA SILVA BARBOSA;2741;NÃO ELEITO;DEPUTADO FEDERAL;0.6000;0.4000;0.00026;0.0000137;0.0018978102189781024;;0.00026;;;;;;;;;0.0002
170000617389;VANBRUGH PEREIRA OLIVEIRA DE SÁ;90140;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.014174678;0.0007478;0.001895517250601765;0.0044608091;;0.002810678;0.01299;0.010065;;;;;;0.012825677999999997
170000615981;NIRES CARDOSO SILVA DO MONTE;23222;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.00107;0.0000567;0.0018871252204585539;;0.00097;;0.001;;;;;;;0.0010000000000000002
170000615985;VICTOR GILLIARD DE CARVALHO LOPES;23423;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.001165;0.0000619;0.0018820678513731825;;0.000065;;0.011;;;;;;;0.0011
170000614151;OLAVO BRUNO TENORIO FILGUEIRA;77777;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.008525;0.0004554;0.0018719806763285024;0.00328;0.008525;;;;;;;;;0.0073506219999999985
170000603087;TEREZA CRISTINA DE OLIVEIRA BEZERRA;20400;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.00595;0.0003185;0.0018681318681318683;;0.005;;;0.00095;;;;;;0.004995035
170000617139;ALLISON ALBERTO TENÓRIO MADRUGA;43321;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.000533333;0.0000286;0.0018648006993006994;;0.000533333;;;;;;;;;0.0003864
170000627493;LUIZ CARLOS BATISTA SILVA;1899;NÃO ELEITO;DEPUTADO FEDERAL;0.6000;0.4000;0.00491;0.0002636;0.001862670713201821;;0.004;;0.005;0.00041;;;;;;0.0045
170000617123;REGINALDO ALBUQUERQUE DA SILVA;31631;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0007;0.0000377;0.0018567639257294432;;0.0007;;;;;;;;;0.0005
170000621376;GERSON MONTEIRO DA SILVA;65880;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.000297;0.0000160;0.00185625;0.0008;;;0.00097;0.0002;;;;;;
170000616976;FELIPE SIMÕES DA MOTA ORIÁ;2300;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.0220979;0.0011920;0.0018538506711409397;0.0002626094;0.0055;0.00328;;0.0102299;;0.03088;;;;0.013538666000000003
170000617133;IZAC GOMES DA SILVA;4393;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.000753333;0.0000407;0.0018509410319410317;0.00467;0.000753333;;;;;;;;;0.000615
170000610284;LUIZ GONZAGA PATRIOTA;4000;ELEITO POR QP;DEPUTADO FEDERAL;0.6000;0.2000;0.14842452;0.0080498;0.0018438286665507218;0.0683069524;0.13001452;0.01386;;0.00455;;;;;;0.14545529100000004
170000603098;RODRIGO DE MIRANDA FERREIRA GOMES;20999;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.017025904999999997;0.0009245;0.0018416338561384532;0.0002;;;0.13;0.004025;;;0.0009050000000000001;;;0.016805854999999998
170000614086;FABIOLA KARLA DE OLIVEIRA MACIEL;11011;ELEITO POR QP;DEPUTADO ESTADUAL;0.7000;0.2000;0.07631860700000001;0.0041857;0.001823317652961273;0.0100926065;0.0641512;0.0044;0.0062413;0.0071383;;0.000049770000000000006;;;;0.068268407
170000617364;JOSÉ ALFREDO SOARES FILHO;90300;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.005;0.0002744;0.0018221574344023325;0.00054;;;0.05;;;;;;;0.005
170000615977;KARLA FERNANDA FALCÃO RODRIGUES DE FRAGA;23123;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.025171956;0.0013834;0.0018195717796732687;0.000005;0.010901319999999999;0.000005;;0.013001592000000001;;0.01264044;;;;0.017403051
170000614106;EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA;1111;ELEITO POR QP;DEPUTADO FEDERAL;0.6000;0.2000;0.203343315;0.0113640;0.0017893639123548045;0.01336;0.202893315;;;0.00045;;;;;;0.22283431499999956
170000614078;REBECA LUCENA DE SOUZA SANTOS DANTAS;11311;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0273532;0.0015316;0.0017859232175502743;;0.0202532;0.0001;0.07;;;;;;;0.027285165000000004
170000617148;MANUEL AUGUSTO OLIVEIRA DE AGUIAR;43123;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0034333330000000002;0.0001942;0.0017679366632337796;0.02063;0.0019333330000000002;0.0015;;;;;;;;0.0032983400000000003
170000621368;OSMAR RICARDO CABRAL BARRETO;65650;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0144;0.0008147;0.001767521787160918;0.0066395472;;;0.14;0.0004;;;;;;0.014378592999999999
170000615988;DURVANICE GONCALO DE OLIVEIRA;23233;NÃO ELEITO;DEPUTADO ESTADUAL;0.7000;0.4000;0.00023461999999999997;0.0000134;0.0017508955223880594;;0.00023;0.000004620000000000001;;;;;;;;0.00020462
170000607406;JOSÉ AGAMENON DE MEDEIROS PEREIRA;21999;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.000594;0.0000341;0.0017419354838709676;0.000575;0.000525;;0.00069;;;;;;;0.0005
170000614173;JOSENILDO BENAS DA SILVA;22555;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.006731;0.0003916;0.0017188457609805922;;;0.000515;0.05;0.001216;;;;;;0.005514999999999999
170000614090;RICARDO JOSE DE OLIVEIRA COSTA;11333;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.03402452;0.0019978;0.0017030994093502855;0.0025811097000000005;0.01;;0.20524520000000002;0.0035;;;;;;0.033499999999999995
170000617015;ANTÔNIO RICARDO ACCIOLY CAMPOS;19019;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.0061414;0.0003658;0.001678895571350465;0.0332219033;;0.000185;0.0545;0.0005064;;;;;;0.011857422999999999
170000614145;AMANDA CÂNDIDO DE SÁ SILVA;77050;SUPLENTE;DEPUTADO ESTADUAL;0.7000;0.5000;0.000025;0.0000015;0.0016666666666666668;0.00127;0.000025;;;;;;;;;
170000610363;ANTONIO GERALDO RODRIGUES DA SILVA;15232;ELEITO POR QP;DEPUTADO ESTADUAL;0.7000;0.2000;0.081873285;0.0049133;0.001666360389147823;0.0201661343;0.07145454;0.0005;0.060518;0.0038669449999999997;;;;;;0.070606739
170000614091;ROBERTA MACEDO BERTINO ARRAES;11511;ELEITO POR MÉDIA;DEPUTADO ESTADUAL;0.7000;0.3000;0.047632;0.0028649;0.0016626060246430938;;0.045592;;0.0204;;;;;;;0.045583059999999995
170000614160;JOSE GENECI DE QUEIROZ;2211;SUPLENTE;DEPUTADO FEDERAL;0.6000;0.5000;0.0005;0.0000302;0.0016556291390728475;0.006;0.0005;;;;;;;;;0.0005
170000617081;LUCIANO CALDAS BIVAR;1717;ELEITO POR QP;DEPUTADO FEDERAL;0.6000;0.2000;0.195;0.0117943;0.0016533410206625234;0.17980493660000005;0.18;;;0.015;;;;;;0.193618951
